0:c:74	Rivertec Corporation
0:c:75	Oriental Integrated Electronics. Ltd
0:c:76	Micro-Star International Co., Ltd.
0:c:77	Life Racing Ltd
0:c:78	In-Tech Electronics Limited
0:c:79	Extel Communications P/L
0:c:7a	Datarius Technologies GmbH
0:c:7b	Alpha Project Co.,Ltd.
0:c:7c	Internet Information Image Inc.
0:c:7d	Teikoku Electric MFG. Co., Ltd
0:c:7e	Tellium Incorporated
0:c:7f	Synertronixx GmbH
0:c:8	Humex Technologies Corp.
0:c:80	Opelcomm Inc.
0:c:81	Nulec Industries Pty Ltd
0:c:82	Network Technologies Inc
0:c:83	Logical Solutions
0:c:84	Eazix, Inc.
0:c:85	Cisco Systems
0:c:86	Cisco Systems
0:c:87	ATI
0:c:88	Apache Micro Peripherals, Inc.
0:c:89	AC Electric Vehicles, Ltd.
0:c:8a	Bose Corporation
0:c:8b	Connect Tech Inc
0:c:8c	Kodicom Co.,Ltd.
0:c:8d	Matrix Vision GmbH
0:c:8e	Mentor Engineering Inc
0:c:8f	Nergal s.r.l.
0:c:9	Hitachi IE Systems Co., Ltd
0:c:90	Octasic Inc.
0:c:91	Riverhead Networks Inc.
0:c:92	Wolfvision GmbH
0:c:93	Xeline Co., Ltd.
0:c:94	United Electronic Industries, Inc.
0:c:95	Primenet
0:c:96	OQO, Inc.
0:c:97	NV ADB TTV Technologies SA
0:c:98	Letek Communications Inc.
0:c:99	Hitel Link Co.,Ltd
0:c:9a	Hitech Electronics Corp.
0:c:9b	EE Solutions, Inc
0:c:9c	Chongho Information & Communications
0:c:9d	Airwalk Communications, Inc.
0:c:9e	Memorylink Corp.
0:c:9f	NKE Corporation
0:c:a	Guangdong Province Electronic Technology Research Institute
0:c:a0	Storcase Technology, Inc.
0:c:a1	Sigmacom Co., Ltd.
0:c:a2	Scopus Network Technologies Ltd
0:c:a3	Rancho Technology, Inc.
0:c:a4	Prompttec Product Management GmbH
0:c:a5	Naman NZ LTd
0:c:a6	Mintera Corporation
0:c:a7	Metro (Suzhou) Technologies Co., Ltd.
0:c:a8	Garuda Networks Corporation
0:c:a9	Ebtron Inc.
0:c:aa	Cubic Transportation Systems Inc
0:c:ab	Commend International
0:c:ac	Citizen Watch Co., Ltd.
0:c:ad	BTU International
0:c:ae	Ailocom Oy
0:c:af	TRI Term Co.,Ltd.
0:c:b	Broadbus Technologies
0:c:b0	Star Semiconductor Corporation
0:c:b1	Salland Engineering (Europe) BV
0:c:b2	Safei Co., Ltd.
0:c:b3	Round Co.,Ltd.
0:c:b4	Propagate Networks, Inc
0:c:b5	Premier Technolgies, Inc
0:c:b6	Nanjing SEU Mobile & Internet Technology Co.,Ltd
0:c:b7	Nanjing Huazhuo Electronics Co., Ltd.
0:c:b8	Medion AG
0:c:b9	LEA
0:c:ba	Jamex
0:c:bb	Iskraemeco
0:c:bc	Iscutum
0:c:bd	Interface Masters, Inc
0:c:be	Private
0:c:bf	Holy Stone Ent. Co., Ltd.
0:c:c	Appro Technology Inc.
0:c:c0	Genera Oy
0:c:c1	Cooper Industries Inc.
0:c:c2	Private
0:c:c3	Bewan Systems
0:c:c4	Tiptel AG
0:c:c5	Nextlink Co., Ltd.
0:c:c6	Ka-Ro Electronics GmbH
0:c:c7	Intelligent Computer Solutions Inc.
0:c:c8	Integrated Digital Systems, Inc.
0:c:c9	Ilwoo Data & Technology Co.,Ltd
0:c:ca	Hitachi Global Storage Technologies
0:c:cb	Design Combus Ltd
0:c:cc	Bluesoft Ltd.
0:c:cd	IEC - Tc57
0:c:ce	Cisco Systems
0:c:cf	Cisco Systems
0:c:d	Communications & Power Industries / Satcom Division
0:c:d0	Symetrix
0:c:d1	Sfom Technology Corp.
0:c:d2	Schaffner EMV AG
0:c:d3	Prettl Elektronik Radeberg GmbH
0:c:d4	Positron Public Safety Systems inc.
0:c:d5	Passave Inc.
0:c:d6	Partner Tech
0:c:d7	Nallatech Ltd
0:c:d8	M. K. Juchheim GmbH & Co
0:c:d9	Itcare Co., Ltd
0:c:da	Freehand Systems, Inc.
0:c:db	Foundry Networks
0:c:dc	Becs Technology, Inc
0:c:dd	AOS Technologies AG
0:c:de	ABB Stotz-Kontakt GmbH
0:c:df	Pulnix America, Inc
0:c:e	Xtremespectrum, Inc.
0:c:e0	Trek Diagnostics Inc.
0:c:e1	The Open Group
0:c:e2	Rolls-Royce
0:c:e3	Option International N.V.
0:c:e4	Neurocom International, Inc.
0:c:e5	Motorola BCS
0:c:e6	Meru Networks Inc
0:c:e7	Mediatek Inc.
0:c:e8	Guangzhou Anjubao Co., Ltd
0:c:e9	Bloomberg L.P.
0:c:ea	Aphona Kommunikationssysteme
0:c:eb	Cnmp Networks, Inc.
0:c:ec	Spectracom Corp.
0:c:ed	Real Digital Media
0:c:ee	Q-Networks
0:c:ef	Open Networks Engineering Ltd
0:c:f	Techno-One Co., Ltd
0:c:f0	M & N GmbH
0:c:f1	Intel Corporation
0:c:f2	Gamesa EÓLica
0:c:f3	Call Image SA
0:c:f4	Akatsuki Electric MFG.Co.,Ltd.
0:c:f5	Infoexpress
0:c:f6	Sitecom Europe BV
0:c:f7	Nortel Networks
0:c:f8	Nortel Networks
0:c:f9	ITT Flygt AB
0:c:fa	Digital Systems Corp
0:c:fb	Korea Network Systems
0:c:fc	S2io Technologies Corp
0:c:fd	Private
0:c:fe	Grand Electronic Co., Ltd
0:c:ff	MRO-TEK Limited
0:cb:bd	Cambridge Broadband Ltd.
0:cf:1c	Communication Machinery Corp.
0:d0:0	Ferran Scientific, Inc.
0:d0:1	VST Technologies, Inc.
0:d0:10	Convergent Networks, Inc.
0:d0:11	Prism Video, Inc.
0:d0:12	Gateworks Corp.
0:d0:13	Primex Aerospace Company
0:d0:14	Root, Inc.
0:d0:15	Univex Microtechnology Corp.
0:d0:16	SCM Microsystems, Inc.
0:d0:17	Syntech Information Co., Ltd.
0:d0:18	Qwes. Com, Inc.
0:d0:19	Dainippon Screen Corporate
0:d0:1a	Urmet SUD S.P.A.
0:d0:1b	Mimaki Engineering Co., Ltd.
0:d0:1c	SBS Technologies,
0:d0:1d	Furuno Electric Co., Ltd.
0:d0:1e	Pingtel Corp.
0:d0:1f	Ctam Pty. Ltd.
0:d0:2	Ditech Corporation
0:d0:20	AIM System, Inc.
0:d0:21	Regent Electronics Corp.
0:d0:22	Incredible Technologies, Inc.
0:d0:23	Infortrend Technology, Inc.
0:d0:24	Cognex Corporation
0:d0:25	Xrosstech, Inc.
0:d0:26	Hirschmann Austria GmbH
0:d0:27	Applied Automation, Inc.
0:d0:28	Omneon Video Networks
0:d0:29	Wakefern Food Corporation
0:d0:2a	Voxent Systems Ltd.
0:d0:2b	Jetcell, Inc.
0:d0:2c	Campbell Scientific, Inc.
0:d0:2d	Ademco
0:d0:2e	Communication Automation Corp.
0:d0:2f	Vlsi Technology Inc.
0:d0:3	Comda Enterprises Corp.
0:d0:30	Safetran Systems Corp.
0:d0:31	Industrial Logic Corporation
0:d0:32	Yano Electric Co., Ltd.
0:d0:33	Dalian Daxian Network
0:d0:34	Ormec Systems Corp.
0:d0:35	Behavior Tech. Computer Corp.
0:d0:36	Technology Atlanta Corp.
0:d0:37	Philips-DVS-LO BDR
0:d0:38	Fivemere, Ltd.
0:d0:39	Utilicom, Inc.
0:d0:3a	Zoneworx, Inc.
0:d0:3b	Vision Products Pty. Ltd.
0:d0:3c	Vieo, Inc.
0:d0:3d	Galileo Technology, Ltd.
0:d0:3e	Rocketchips, Inc.
0:d0:3f	American Communication
0:d0:4	Pentacom Ltd.
0:d0:40	Sysmate Co., Ltd.
0:d0:41	Amigo Technology Co., Ltd.
0:d0:42	Mahlo GmbH & Co. UG
0:d0:43	Zonal Retail Data Systems
0:d0:44	Alidian Networks, Inc.
0:d0:45	Kvaser AB
0:d0:46	Dolby Laboratories, Inc.
0:d0:47	XN Technologies
0:d0:48	Ecton, Inc.
0:d0:49	Impresstek Co., Ltd.
0:d0:4a	Presence Technology GmbH
0:d0:4b	La CIE Group S.A.
0:d0:4c	Eurotel Telecom Ltd.
0:d0:4d	Div of Research & Statistics
0:d0:4e	Logibag
0:d0:4f	Bitronics, Inc.
0:d0:5	ZHS Zeitmanagementsysteme
0:d0:50	Iskratel
0:d0:51	O2 Micro, Inc.
0:d0:52	Ascend Communications, Inc.
0:d0:53	Connected Systems
0:d0:54	SAS Institute Inc.
0:d0:55	Kathrein-Werke KG
0:d0:56	Somat Corporation
0:d0:57	Ultrak, Inc.
0:d0:58	Cisco Systems, Inc.
0:d0:59	Ambit Microsystems Corp.
0:d0:5a	Symbionics, Ltd.
0:d0:5b	Acroloop Motion Control
0:d0:5c	Technotrend Systemtechnik GmbH
0:d0:5d	Intelliworxx, Inc.
0:d0:5e	Stratabeam Technology, Inc.
0:d0:5f	Valcom, Inc.
0:d0:6	Cisco Systems, Inc.
0:d0:60	Panasonic European
0:d0:61	Tremon Enterprises Co., Ltd.
0:d0:62	Digigram
0:d0:63	Cisco Systems, Inc.
0:d0:64	Multitel
0:d0:65	Toko Electric
0:d0:66	Wintriss Engineering Corp.
0:d0:67	Campio Communications
0:d0:68	Iwill Corporation
0:d0:69	Technologic Systems
0:d0:6a	Linkup Systems Corporation
0:d0:6b	SR Telecom Inc.
0:d0:6c	Sharewave, Inc.
0:d0:6d	Acrison, Inc.
0:d0:6e	Trendview Recorders Ltd.
0:d0:6f	KMC Controls
0:d0:7	MIC Associates, Inc.
0:d0:70	Long Well Electronics Corp.
0:d0:71	Echelon Corp.
0:d0:72	Broadlogic
0:d0:73	ACN Advanced Communications
0:d0:74	Taqua Systems, Inc.
0:d0:75	Alaris Medical Systems, Inc.
0:d0:76	Merrill Lynch & Co., Inc.
0:d0:77	Lucent Technologies
0:d0:78	Eltex of Sweden AB
0:d0:79	Cisco Systems, Inc.
0:d0:7a	Amaquest Computer Corp.
0:d0:7b	Comcam International Ltd.
0:d0:7c	Koyo Electronics Inc. Co.,Ltd.
0:d0:7d	Cosine Communications
0:d0:7e	Keycorp Ltd.
0:d0:7f	Strategy & Technology, Limited
0:d0:8	Mactell Corporation
0:d0:80	Exabyte Corporation
0:d0:81	Real Time Devices USA, Inc.
0:d0:82	Iowave Inc.
0:d0:83	Invertex, Inc.
0:d0:84	Nexcomm Systems, Inc.
0:d0:85	Otis Elevator Company
0:d0:86	Foveon, Inc.
0:d0:87	Microfirst Inc.
0:d0:88	Terayon Communications Systems
0:d0:89	Dynacolor, Inc.
0:d0:8a	Photron USA
0:d0:8b	Adva Limited
0:d0:8c	Genoa Technology, Inc.
0:d0:8d	Phoenix Group, Inc.
0:d0:8e	Nvision Inc.
0:d0:8f	Ardent Technologies, Inc.
0:d0:9	Hsing Tech. Enterprise Co. Ltd
0:d0:90	Cisco Systems, Inc.
0:d0:91	Smartsan Systems, Inc.
0:d0:92	Glenayre Western Multiplex
0:d0:93	TQ - Components GmbH
0:d0:94	Timeline Vista, Inc.
0:d0:95	Xylan Corporation
0:d0:96	3com Europe Ltd.
0:d0:97	Cisco Systems, Inc.
0:d0:98	Photon Dynamics Canada Inc.
0:d0:99	Elcard OY
0:d0:9a	Filanet Corporation
0:d0:9b	Spectel Ltd.
0:d0:9c	Kapadia Communications
0:d0:9d	Veris Industries
0:d0:9e	2wire, Inc.
0:d0:9f	Novtek Test Systems
0:d0:a	Lanaccess Telecom S.A.
0:d0:a0	Mips Denmark
0:d0:a1	Oskar Vierling GmbH + Co. KG
0:d0:a2	Integrated Device
0:d0:a3	Vocal Data, Inc.
0:d0:a4	Alantro Communications
0:d0:a5	American Arium
0:d0:a6	Lanbird Technology Co., Ltd.
0:d0:a7	Tokyo Sokki Kenkyujo Co., Ltd.
0:d0:a8	Network Engines, Inc.
0:d0:a9	Shinano Kenshi Co., Ltd.
0:d0:aa	Chase Communications
0:d0:ab	Deltakabel Telecom CV
0:d0:ac	Grayson Wireless
0:d0:ad	TL Industries
0:d0:ae	Oresis Communications, Inc.
0:d0:af	Cutler-Hammer, Inc.
0:d0:b	RHK Technology, Inc.
0:d0:b0	Bitswitch Ltd.
0:d0:b1	Omega Electronics SA
0:d0:b2	Xiotech Corporation
0:d0:b3	DRS Flight Safety and
0:d0:b4	Katsujima Co., Ltd.
0:d0:b5	Ipricot Formerly Dotcom
0:d0:b6	Crescent Networks, Inc.
0:d0:b7	Intel Corporation
0:d0:b8	Iomega Corporation
0:d0:b9	Microtek International, Inc.
0:d0:ba	Cisco Systems, Inc.
0:d0:bb	Cisco Systems, Inc.
0:d0:bc	Cisco Systems, Inc.
0:d0:bd	Sican GmbH
0:d0:be	Emutec Inc.
0:d0:bf	Pivotal Technologies
0:d0:c	Snijder Micro Systems
0:d0:c0	Cisco Systems, Inc.
0:d0:c1	Harmonic Data Systems, Ltd.
0:d0:c2	Balthazar Technology AB
0:d0:c3	Vivid Technology Pte, Ltd.
0:d0:c4	Teratech Corporation
0:d0:c5	Computational Systems, Inc.
0:d0:c6	Thomas & Betts Corp.
0:d0:c7	Pathway, Inc.
0:d0:c8	I/O Consulting A/S
0:d0:c9	Advantech Co., Ltd.
0:d0:ca	Intrinsyc Software Inc.
0:d0:cb	Dasan Co., Ltd.
0:d0:cc	Technologies Lyre Inc.
0:d0:cd	Atan Technology Inc.
0:d0:ce	Asyst Electronic
0:d0:cf	Moreton Bay
0:d0:d	Micromeritics Instrument
0:d0:d0	Zhongxing Telecom Ltd.
0:d0:d1	Sirocco Systems, Inc.
0:d0:d2	Epilog Corporation
0:d0:d3	Cisco Systems, Inc.
0:d0:d4	V-Bits, Inc.
0:d0:d5	Grundig AG
0:d0:d6	Aethra Telecomunicazioni
0:d0:d7	B2c2, Inc.
0:d0:d8	3com Corporation
0:d0:d9	Dedicated Microcomputers
0:d0:da	Taicom Data Systems Co., Ltd.
0:d0:db	Mcquay International
0:d0:dc	Modular Mining Systems, Inc.
0:d0:dd	Sunrise Telecom, Inc.
0:d0:de	Philips Multimedia Network
0:d0:df	Kuzumi Electronics, Inc.
0:d0:e	Pluris, Inc.
0:d0:e0	Dooin Electronics Co.
0:d0:e1	Avionitek Israel Inc.
0:d0:e2	MRT Micro, Inc.
0:d0:e3	ELE-Chem Engineering Co., Ltd.
0:d0:e4	Cisco Systems, Inc.
0:d0:e5	Solidum Systems Corp.
0:d0:e6	Ibond Inc.
0:d0:e7	Vcon Telecommunication Ltd.
0:d0:e8	MAC System Co., Ltd.
0:d0:e9	Advantage Century
0:d0:ea	Nextone Communications, Inc.
0:d0:eb	Lightera Networks, Inc.
0:d0:ec	Nakayo Telecommunications, Inc
0:d0:ed	Xiox
0:d0:ee	Dictaphone Corporation
0:d0:ef	IGT
0:d0:f	Speech Design GmbH
0:d0:f0	Convision Technology GmbH
0:d0:f1	Sega Enterprises, Ltd.
0:d0:f2	Monterey Networks
0:d0:f3	Solari di Udine SPA
0:d0:f4	Carinthian Tech Institute
0:d0:f5	Orange Micro, Inc.
0:d0:f6	Alcatel Canada
0:d0:f7	Next Nets Corporation
0:d0:f8	Fujian Star Terminal
0:d0:f9	Acute Communications Corp.
0:d0:fa	Racal Guardata
0:d0:fb	TEK Microsystems, Incorporated
0:d0:fc	Granite Microsystems
0:d0:fd	Optima Tele.Com, Inc.
0:d0:fe	Astral Point
0:d0:ff	Cisco Systems, Inc.
0:d:0	Seaway Networks Inc.
0:d:1	P&E Microcomputer Systems, Inc.
0:d:10	Embedtronics Oy
0:d:11	Dentsply - Gendex
0:d:12	Axell Corporation
0:d:13	Wilhelm Rutenbeck GmbH&Co.
0:d:14	Vtech Innovation LP dba Advanced American Telephones
0:d:15	Voipac s.r.o.
0:d:16	UHS Systems Pty Ltd
0:d:17	Turbo Networks Co.Ltd
0:d:18	Sunitec Enterprise Co., Ltd.
0:d:19	Robe Show Lighting
0:d:1a	Mustek System Inc.
0:d:1b	Kyoto Electronics Manufacturing Co., Ltd.
0:d:1c	I2E Telecom
0:d:1d	High-TEK Harness ENT. Co., Ltd.
0:d:1e	Control Techniques
0:d:1f	AV Digital
0:d:2	NEC Access Technica,Ltd
0:d:20	Asahikasei Technosystem Co.,Ltd.
0:d:21	Wiscore Inc.
0:d:22	Unitronics
0:d:23	Smart Solution, Inc
0:d:24	Sentec E&E Co., Ltd.
0:d:25	Sanden Corporation
0:d:26	Primagraphics Limited
0:d:27	Microplex Printware AG
0:d:28	Cisco
0:d:29	Cisco
0:d:2a	Scanmatic AS
0:d:2b	Racal Instruments
0:d:2c	Patapsco Designs Ltd
0:d:2d	NCT Deutschland GmbH
0:d:2e	Matsushita Avionics Systems Corporation
0:d:2f	AIN Comm.Tech.Co., Ltd
0:d:3	Matrics, Inc.
0:d:30	Icefyre Semiconductor
0:d:31	Compellent Technologies, Inc.
0:d:32	Dispensesource, Inc.
0:d:33	Prediwave Corp.
0:d:34	Shell International Exploration and Production, Inc.
0:d:35	PAC International Ltd
0:d:36	Wu Han Routon Electronic Co., Ltd
0:d:37	Wiplug
0:d:38	Nissin Inc.
0:d:39	Network Electronics
0:d:3a	Microsoft Corp.
0:d:3b	Microelectronics Technology Inc.
0:d:3c	i.Tech Dynamic Ltd
0:d:3d	Private
0:d:3e	Aplux Communications Ltd.
0:d:3f	VXI Technology
0:d:4	Foxboro Eckardt Development GmbH
0:d:40	Verint Loronix Video Solutions
0:d:41	Siemens AG ICM MP UC RD IT Klf1
0:d:42	Newbest Development Limited
0:d:43	DRS Tactical Systems Inc.
0:d:44	Private
0:d:45	Tottori Sanyo Electric Co., Ltd.
0:d:46	Eurotherm Drives, Ltd.
0:d:47	Collex
0:d:48	Aewin Technologies Co., Ltd.
0:d:49	Triton Systems of Delaware, Inc.
0:d:4a	Steag ETA-Optik
0:d:4b	Roku, LLC
0:d:4c	Outline Electronics Ltd.
0:d:4d	Ninelanes
0:d:4e	NDR Co.,Ltd.
0:d:4f	Kenwood Corporation
0:d:5	Cybernet Manufacturing inc.
0:d:50	Galazar Networks
0:d:51	Divr Systems, Inc.
0:d:52	Comart System
0:d:53	Beijing 5w Communication Corp.
0:d:54	3com Europe Ltd
0:d:55	Sanycom Technology Co.,Ltd
0:d:56	Dell Pcba Test
0:d:57	Fujitsu I-Network Systems Limited.
0:d:58	Private
0:d:59	Amity Systems, Inc.
0:d:5a	Tiesse SpA
0:d:5b	Smart Empire Investments Limited
0:d:5c	Robert Bosch GmbH, VT-Atmo
0:d:5d	Raritan Computer, Inc
0:d:5e	NEC Customtechnica, Ltd.
0:d:5f	Minds Inc
0:d:6	Compulogic Limited
0:d:60	IBM Corporation
0:d:61	Giga-Byte Technology Co., Ltd.
0:d:62	Funkwerk Dabendorf GmbH
0:d:63	Dent Instruments, Inc.
0:d:64	Comag Handels AG
0:d:65	Cisco Systems
0:d:66	Cisco Systems
0:d:67	Belair Networks Inc.
0:d:68	Vinci Systems, Inc.
0:d:69	TMT&D Corporation
0:d:6a	Redwood Technologies Ltd
0:d:6b	Mita-Teknik A/S
0:d:6c	M-Audio
0:d:6d	K-Tech Devices Corp.
0:d:6e	K-Patents Oy
0:d:6f	Ember Corporation
0:d:7	Calrec Audio Ltd
0:d:70	Datamax Corporation
0:d:71	Boca Systems
0:d:72	2wire, Inc
0:d:73	Technical Support, Inc.
0:d:74	Sand Network Systems, Inc.
0:d:75	Kobian Pte Ltd - Taiwan Branch
0:d:76	Hokuto Denshi Co,. Ltd.
0:d:77	Falconstor Software
0:d:78	Engineering & Security
0:d:79	Dynamic Solutions Co,.Ltd.
0:d:7a	Digatto Asia Pacific Pte Ltd
0:d:7b	Consensys Computers Inc.
0:d:7c	Codian Ltd
0:d:7d	Afco Systems
0:d:7e	Axiowave Networks, Inc.
0:d:7f	Midas Communication Technologies Pte Ltd ( Foreign Branch)
0:d:8	Abovecable, Inc.
0:d:80	Online Development Inc
0:d:81	Pepperl+Fuchs GmbH
0:d:82	PHS srl
0:d:83	Sanmina-SCI Hungary Ltd.
0:d:84	Seodu Inchip, Inc.
0:d:85	Tapwave, Inc.
0:d:86	Huber + Suhner AG
0:d:87	Elitegroup Computer System Co. (ECS)
0:d:88	D-Link Corporation
0:d:89	Bils Technology Inc
0:d:8a	Winners Electronics Co., Ltd.
0:d:8b	T&D Corporation
0:d:8c	Shanghai Wedone Digital Ltd. Co.
0:d:8d	Prolinx Communication Gateways, Inc.
0:d:8e	Koden Electronics Co., Ltd.
0:d:8f	King Tsushin Kogyo Co., Ltd.
0:d:9	Yuehua(Zhuhai) Electronic Co. Ltd
0:d:90	Factum Electronics AB
0:d:91	Eclipse (HQ Espana) S.L.
0:d:92	Arima Communication Corporation
0:d:93	Apple Computer
0:d:94	Afar Communications,Inc
0:d:95	Opti-Cell, Inc.
0:d:96	Vtera Technology Inc.
0:d:97	Tropos Networks, Inc.
0:d:98	S.W.A.C. Schmitt-Walter Automation Consult GmbH
0:d:99	Orbital Sciences Corp.; Launch Systems Group
0:d:9a	Infotec Ltd
0:d:9b	Private
0:d:9c	Elan GmbH & Co KG
0:d:9d	Hewlett Packard
0:d:9e	Tokuden Ohizumi Seisakusyo Co.,Ltd.
0:d:9f	RF Micro Devices
0:d:a	Projectiondesign as
0:d:a0	Nedap N.V.
0:d:a1	Mirae ITS Co.,Ltd.
0:d:a2	Infrant Technologies, Inc.
0:d:a3	Emerging Technologies Limited
0:d:a4	Dosch & Amand Systems AG
0:d:a5	Fabric7 Systems, Inc
0:d:a6	Universal Switching Corporation
0:d:a7	Private
0:d:a8	Teletronics Technology Corporation
0:d:a9	T.E.A.M. S.L.
0:d:aa	S.A.Tehnology co.,Ltd.
0:d:ab	Parker Hannifin GmbH Electromechanical Division Europe
0:d:ac	Japan CBM Corporation
0:d:ad	Dataprobe Inc
0:d:ae	Samsung Heavy Industries Co., Ltd.
0:d:af	Plexus Corp (UK) Ltd
0:d:b	Melco Inc.
0:d:b0	Olym-Tech Co.,Ltd.
0:d:b1	Japan Network Service Co., Ltd.
0:d:b2	Ammasso, Inc.
0:d:b3	SDO Communication Corperation
0:d:b4	Netasq
0:d:b5	Globalsat Technology Corporation
0:d:b6	Teknovus, Inc.
0:d:b7	Sanko Electric Co,.Ltd
0:d:b8	Schiller AG
0:d:b9	PC Engines GmbH
0:d:ba	Océ Document Technologies GmbH
0:d:bb	Nippon Dentsu Co.,Ltd.
0:d:bc	Cisco Systems
0:d:bd	Cisco Systems
0:d:be	Bel Fuse Europe Ltd.,UK
0:d:bf	Tektone Sound & Signal Mfg., Inc.
0:d:c	MDI Security Systems
0:d:c0	Spagat AS
0:d:c1	Safeweb Inc
0:d:c2	Private
0:d:c3	First Communication, Inc.
0:d:c4	Emcore Corporation
0:d:c5	Echostar International Corporation
0:d:c6	Digirose Technology Co., Ltd.
0:d:c7	Cosmic Engineering Inc.
0:d:c8	Airmagnet, Inc
0:d:c9	Thales Elektronik Systeme GmbH
0:d:ca	Tait Electronics
0:d:cb	Petcomkorea Co., Ltd.
0:d:cc	Neosmart Corp.
0:d:cd	Groupe Txcom
0:d:ce	Dynavac Technology Pte Ltd
0:d:cf	Cidra Corp.
0:d:d	Itsupported, LLC
0:d:d0	Tetratec Instruments GmbH
0:d:d1	Stryker Corporation
0:d:d2	Simrad Optronics ASA
0:d:d3	Samwoo Telecommunication Co.,Ltd.
0:d:d4	Revivio Inc.
0:d:d5	O'Rite Technology Co.,Ltd
0:d:d6	ITI Ltd
0:d:d7	Bright
0:d:d8	BBN
0:d:d9	Anton Paar GmbH
0:d:da	Allied Telesis K.K.
0:d:db	Airwave Technologies Inc.
0:d:dc	VAC
0:d:dd	ProfÝLO Telra ElektronÝK SanayÝ VE TÝCaret A.Þ.
0:d:de	Joyteck Co., Ltd.
0:d:df	Japan Image & Network Inc.
0:d:e	Inqnet Systems, Inc.
0:d:e0	Icpdas Co.,Ltd
0:d:e1	Control Products, Inc.
0:d:e2	CMZ Sistemi Elettronici
0:d:e3	AT Sweden AB
0:d:e4	Diginics, Inc.
0:d:e5	Samsung Thales
0:d:e6	Youngbo Engineering Co.,Ltd
0:d:e7	Snap-on OEM Group
0:d:e8	Nasaco Electronics Pte. Ltd
0:d:e9	Napatech Aps
0:d:ea	Kingtel Telecommunication Corp.
0:d:eb	Compxs Limited
0:d:ec	Cisco Systems
0:d:ed	Cisco Systems
0:d:ee	Private
0:d:ef	Soc. Coop. Bilanciai
0:d:f	Finlux Ltd
0:d:f0	Qcom Technology Inc.
0:d:f1	Ionix Inc.
0:d:f2	Private
0:d:f3	Asmax Solutions
0:d:f4	Watertek Co.
0:d:f5	Teletronics International Inc.
0:d:f6	Technology Thesaurus Corp.
0:d:f7	Space Dynamics Lab
0:d:f8	Orga Kartensysteme GmbH
0:d:f9	NDS Limited
0:d:fa	Micro Control Systems Ltd.
0:d:fb	Komax AG
0:d:fc	Itfor Inc. Resarch and Development
0:d:fd	Huges Hi-Tech Inc.,
0:d:fe	Hauppauge Computer Works, Inc.
0:d:ff	Chenming Mold Industry Corp.
0:dd:0	Ungermann-Bass Inc. [Ungermann-Bass IBM RT]
0:dd:1	Ungermann-Bass Inc. [Ungermann-Bass]
0:dd:2	Ungermann-Bass Inc.
0:dd:3	Ungermann-Bass Inc.
0:dd:4	Ungermann-Bass Inc.
0:dd:5	Ungermann-Bass Inc.
0:dd:6	Ungermann-Bass Inc.
0:dd:7	Ungermann-Bass Inc.
0:dd:8	Ungermann-Bass Inc. [Ungermann-Bass]
0:dd:9	Ungermann-Bass Inc.
0:dd:a	Ungermann-Bass Inc.
0:dd:b	Ungermann-Bass Inc.
0:dd:c	Ungermann-Bass Inc.
0:dd:d	Ungermann-Bass Inc.
0:dd:e	Ungermann-Bass Inc.
0:dd:f	Ungermann-Bass Inc.
0:e0:0	Fujitsu, Ltd
0:e0:1	Strand Lighting Limited
0:e0:10	Hess SB-Automatenbau GmbH
0:e0:11	Uniden San Diego R&D Center, Inc. [Uniden Corporation]
0:e0:12	Pluto Technologies International Inc.
0:e0:13	Eastern Electronic Co., Ltd.
0:e0:14	Cisco Systems, Inc. [Cisco]
0:e0:15	Heiwa Corporation
0:e0:16	Rapid City Communications [rapid-city (now a part of bay networks)]
0:e0:17	Exxact GmbH
0:e0:18	Asustek Computer Inc. [Asustek Intel 82558-based Integrated Fast Ethernet for WIM]
0:e0:19	ING. Giordano Elettronica
0:e0:1a	Comtec Systems. Co., Ltd.
0:e0:1b	Sphere Communications, Inc.
0:e0:1c	Mobility Electronicsy
0:e0:1d	Webtv Networks, Inc.
0:e0:1e	Cisco Systems, Inc. [Cisco]
0:e0:1f	Avidia Systems, Inc.
0:e0:2	Crossroads Systems, Inc.
0:e0:20	Tecnomen OY
0:e0:21	Freegate Corp.
0:e0:22	Analog Devices Inc.
0:e0:23	Telrad
0:e0:24	Gadzoox Networks
0:e0:25	dit Co., Ltd.
0:e0:26	Eastman Kodak Co.
0:e0:27	DUX, Inc.
0:e0:28	Aptix Corporation
0:e0:29	Standard Microsystems Corp. [SMC Ether Power II 10/100]
0:e0:2a	Tandberg Television AS
0:e0:2b	Extreme Networks
0:e0:2c	AST Computer [AST - built into 5166M PC motherboard (win95 id's as Intel)]
0:e0:2d	Innomedialogic, Inc.
0:e0:2e	SPC Electronics Corporation
0:e0:2f	Mcns Holdings, L.P.
0:e0:3	Nokia Wireless Business Commun
0:e0:30	Melita International Corp.
0:e0:31	Hagiwara Electric Co., Ltd.
0:e0:32	Misys Financial Systems, Ltd.
0:e0:33	E.E.P.D. GmbH
0:e0:34	Cisco Systems, Inc. [Cisco]
0:e0:35	Loughborough Sound Images, PLC
0:e0:36	Pioneer Corporation
0:e0:37	Century Corporation
0:e0:38	Proxima Corporation
0:e0:39	Paradyne Corp. [Paradyne 7112 T1 DSU/CSU]
0:e0:3a	Cabletron Systems, Inc.
0:e0:3b	Prominet Corporation
0:e0:3c	Advansys
0:e0:3d	Focon Electronic Systems A/S
